Index,X (m),Y (m),Z (m),Distance (m),Power (dBm),Phase (deg)
981,-18.2518,-9.61356,2.5,26.5849,-106.773,175.839
982,-17.7518,-9.61356,2.5,26.2499,-133.97,98.4229
983,-17.2518,-9.61356,2.5,25.9203,-106.151,41.6254
984,-16.7518,-9.61356,2.5,25.5962,-105.378,106.45
985,-16.2518,-9.61356,2.5,25.2779,-105.764,131.918
986,-15.7518,-9.61356,2.5,24.9655,-101.699,128.514
987,-15.2518,-9.61356,2.5,24.6593,-118.317,49.6356
988,-14.7518,-9.61356,2.5,24.3595,-113.132,-83.762
989,-14.2518,-9.61356,2.5,24.0663,-116.32,65.1656
990,-13.7518,-9.61356,2.5,23.78,-126.34,-176.279
991,-13.2518,-9.61356,2.5,23.5009,-103.9,65.3958
992,-12.7518,-9.61356,2.5,23.2293,-107.354,92.0934
993,-12.2518,-9.61356,2.5,22.9652,-113.446,-17.9875
994,-11.7518,-9.61356,2.5,22.7092,-111.077,84.7742
995,-11.2518,-9.61356,2.5,22.4613,-121.705,116.904
996,-10.7518,-9.61356,2.5,22.2219,-130.885,-3.15985
997,-10.2518,-9.61356,2.5,21.9913,-97.4052,175.618
998,-9.75181,-9.61356,2.5,21.7697,-99.7612,-169.72
999,-9.25181,-9.61356,2.5,21.5575,-103.137,42.6821
1000,-8.75181,-9.61356,2.5,21.3548,-108.281,93.2974
1001,-8.25181,-9.61356,2.5,21.1621,-89.8263,-17.7955
1002,-7.75181,-9.61356,2.5,20.9794,-91.4811,64.4196
1003,-7.25181,-9.61356,2.5,20.8072,-93.6268,-60.3191
1004,-6.75181,-9.61356,2.5,20.6457,-97.4092,-31.0104
1005,-6.25181,-9.61356,2.5,20.4951,-103.978,142.776
1006,-5.75181,-9.61356,2.5,20.3556,-117.912,-76.5147
1007,-5.25181,-9.61356,2.5,20.2276,-102.241,24.3814
1008,-4.75181,-9.61356,2.5,20.1112,-82.8102,170.25
1009,-4.25181,-9.61356,2.5,20.0066,-82.137,-51.0516
1010,-3.75181,-9.61356,2.5,19.914,-81.7408,93.8585
1011,-3.25181,-9.61356,2.5,19.8336,-81.7056,-107.95
1012,-2.75181,-9.61356,2.5,19.7655,-81.6757,54.9207
1013,-2.25181,-9.61356,2.5,19.7099,-81.6495,-141.172
1014,-1.75181,-9.61356,2.5,19.6668,-81.8097,21.0035
1015,-1.25181,-9.61356,2.5,19.6364,-82.0739,174.351
1016,-0.751808,-9.61356,2.5,19.6186,-80.2951,-34.8005
1017,-0.251808,-9.61356,2.5,19.6136,-81.9479,111.342
1018,0.248192,-9.61356,2.5,19.6214,-81.9349,-104.422
1019,0.748192,-9.61356,2.5,19.6419,-86.5098,45.7233
1020,1.24819,-9.61356,2.5,19.675,-79.9054,123.443
1021,1.74819,-9.61356,2.5,19.7208,-85.1951,-110.867
1022,2.24819,-9.61356,2.5,19.7791,-78.8182,31.2678
1023,2.74819,-9.61356,2.5,19.8499,-79.2797,138.053
1024,3.24819,-9.61356,2.5,19.9329,-79.6062,-82.7114
1025,3.74819,-9.61356,2.5,20.0281,-77.4655,49.8555
1026,4.24819,-9.61356,2.5,20.1353,-83.0992,-150.661
1027,4.74819,-9.61356,2.5,20.2542,-78.7497,13.9177
1028,5.24819,-9.61356,2.5,20.3847,-80.7234,-136.006
1029,5.74819,-9.61356,2.5,20.5266,-90.6287,-36.4958
1030,6.24819,-9.61356,2.5,20.6796,-94.0548,16.7551
1031,6.74819,-9.61356,2.5,20.8434,-87.8489,137.423
1032,7.24819,-9.61356,2.5,21.0179,-83.3394,89.2771
1033,7.74819,-9.61356,2.5,21.2027,-88.5707,30.4665
1034,8.24819,-9.61356,2.5,21.3977,-84.5188,53.2726
1035,8.74819,-9.61356,2.5,21.6024,-81.2413,123.989
1036,9.24819,-9.61356,2.5,21.8167,-250.0,0.0
1037,-27.2518,-9.11356,2.5,33.0367,-250.0,0.0
1038,-26.7518,-9.11356,2.5,32.6302,-250.0,0.0
1039,-26.2518,-9.11356,2.5,32.2262,-250.0,0.0
1040,-25.7518,-9.11356,2.5,31.8251,-250.0,0.0
1041,-25.2518,-9.11356,2.5,31.4267,-114.539,152.711
1042,-24.7518,-9.11356,2.5,31.0313,-250.0,0.0
1043,-24.2518,-9.11356,2.5,30.639,-110.417,125.4
1044,-23.7518,-9.11356,2.5,30.2498,-108.926,-91.7587
1045,-23.2518,-9.11356,2.5,29.8639,-105.932,-143.438
1046,-22.7518,-9.11356,2.5,29.4815,-118.477,-132.849
1047,-22.2518,-9.11356,2.5,29.1026,-106.001,-121.345
1048,-21.7518,-9.11356,2.5,28.7274,-109.984,68.817
1049,-21.2518,-9.11356,2.5,28.3561,-105.043,13.7453
1050,-20.7518,-9.11356,2.5,27.9888,-117.884,88.0989
1051,-20.2518,-9.11356,2.5,27.6257,-104.228,76.1638
1052,-19.7518,-9.11356,2.5,27.2668,-104.924,81.7182
1053,-19.2518,-9.11356,2.5,26.9125,-129.589,124.49
1054,-18.7518,-9.11356,2.5,26.5629,-115.939,62.6646
1055,-18.2518,-9.11356,2.5,26.2182,-116.107,16.4609
1056,-17.7518,-9.11356,2.5,25.8785,-117.433,122.616
1057,-17.2518,-9.11356,2.5,25.5441,-107.636,2.63495
1058,-16.7518,-9.11356,2.5,25.2152,-117.486,-93.1028
1059,-16.2518,-9.11356,2.5,24.8919,-105.56,-129.226
1060,-15.7518,-9.11356,2.5,24.5746,-108.435,110.574
1061,-15.2518,-9.11356,2.5,24.2635,-104.757,-68.6718
1062,-14.7518,-9.11356,2.5,23.9587,-104.609,-74.8416
1063,-14.2518,-9.11356,2.5,23.6606,-109.186,-111.133
1064,-13.7518,-9.11356,2.5,23.3694,-105.621,-52.3361
1065,-13.2518,-9.11356,2.5,23.0853,-102.974,68.5218
1066,-12.7518,-9.11356,2.5,22.8087,-108.885,55.0091
1067,-12.2518,-9.11356,2.5,22.5397,-108.422,-106.845
1068,-11.7518,-9.11356,2.5,22.2787,-116.621,39.2878
1069,-11.2518,-9.11356,2.5,22.026,-123.339,18.8124
1070,-10.7518,-9.11356,2.5,21.7819,-133.194,-125.371
1071,-10.2518,-9.11356,2.5,21.5466,-96.8764,154.794
1072,-9.75181,-9.11356,2.5,21.3204,-99.0341,-153.317
1073,-9.25181,-9.11356,2.5,21.1036,-102.197,95.4051
1074,-8.75181,-9.11356,2.5,20.8965,-107.003,178.948
1075,-8.25181,-9.11356,2.5,20.6995,-90.5765,18.2706
1076,-7.75181,-9.11356,2.5,20.5128,-92.2238,48.7211
1077,-7.25181,-9.11356,2.5,20.3366,-94.3655,-121.765
1078,-6.75181,-9.11356,2.5,20.1713,-98.0713,-134.796
1079,-6.25181,-9.11356,2.5,20.0171,-106.278,-0.384718
1080,-5.75181,-9.11356,2.5,19.8743,-107.169,106.334
1081,-5.25181,-9.11356,2.5,19.7432,-99.1257,-174.581
1082,-4.75181,-9.11356,2.5,19.6239,-81.4335,175.024
1083,-4.25181,-9.11356,2.5,19.5167,-82.1468,31.8795
1084,-3.75181,-9.11356,2.5,19.4217,-80.8459,-115.837
1085,-3.25181,-9.11356,2.5,19.3393,-81.4863,102.652
1086,-2.75181,-9.11356,2.5,19.2695,-81.4548,-44.1274
1087,-2.25181,-9.11356,2.5,19.2124,-80.3866,159.014
1088,-1.75181,-9.11356,2.5,19.1682,-81.8387,-11.341
1089,-1.25181,-9.11356,2.5,19.137,-81.6297,179.442
1090,-0.751808,-9.11356,2.5,19.1188,-81.354,-21.3714
1091,-0.251808,-9.11356,2.5,19.1136,-81.8865,128.22
1092,0.248192,-9.11356,2.5,19.1216,-82.7705,-94.7468
1093,0.748192,-9.11356,2.5,19.1426,-82.4425,12.086
1094,1.24819,-9.11356,2.5,19.1766,-80.4251,96.7591
1095,1.74819,-9.11356,2.5,19.2236,-82.9361,-133.635
1096,2.24819,-9.11356,2.5,19.2834,-78.8139,-63.0851
1097,2.74819,-9.11356,2.5,19.356,-83.1073,-54.8476
1098,3.24819,-9.11356,2.5,19.4411,-86.8736,29.8841
1099,3.74819,-9.11356,2.5,19.5387,-79.4378,111.013
1100,4.24819,-9.11356,2.5,19.6486,-79.608,-178.518
1101,4.74819,-9.11356,2.5,19.7704,-89.0288,-66.799
1102,5.24819,-9.11356,2.5,19.9041,-89.6878,110.957
1103,5.74819,-9.11356,2.5,20.0494,-93.2779,103.085
1104,6.24819,-9.11356,2.5,20.206,-86.0763,-118.17
1105,6.74819,-9.11356,2.5,20.3736,-93.6622,21.3904
1106,7.24819,-9.11356,2.5,20.5521,-88.6233,147.827
1107,7.74819,-9.11356,2.5,20.7411,-85.8245,18.1972
1108,8.24819,-9.11356,2.5,20.9403,-86.9572,43.3703
1109,8.74819,-9.11356,2.5,21.1495,-94.9877,-134.182
1110,9.24819,-9.11356,2.5,21.3683,-250.0,0.0
1111,-27.2518,-8.61356,2.5,32.75,-250.0,0.0
1112,-26.7518,-8.61356,2.5,32.3398,-128.514,-166.581
1113,-26.2518,-8.61356,2.5,31.9322,-114.137,-13.6602
1114,-25.7518,-8.61356,2.5,31.5273,-111.989,157.219
1115,-25.2518,-8.61356,2.5,31.1251,-250.0,0.0
1116,-24.7518,-8.61356,2.5,30.7259,-108.834,92.8149
1117,-24.2518,-8.61356,2.5,30.3296,-250.0,0.0
1118,-23.7518,-8.61356,2.5,29.9364,-106.77,-35.3407
1119,-23.2518,-8.61356,2.5,29.5464,-106.052,55.8466
1120,-22.7518,-8.61356,2.5,29.1598,-250.0,0.0
1121,-22.2518,-8.61356,2.5,28.7767,-105.147,-172.909
1122,-21.7518,-8.61356,2.5,28.3972,-111.415,-71.695
1123,-21.2518,-8.61356,2.5,28.0215,-250.0,0.0
1124,-20.7518,-8.61356,2.5,27.6498,-103.555,-142.321
1125,-20.2518,-8.61356,2.5,27.2821,-111.223,-165.24
1126,-19.7518,-8.61356,2.5,26.9187,-133.242,75.332
1127,-19.2518,-8.61356,2.5,26.5598,-116.226,-66.1681
1128,-18.7518,-8.61356,2.5,26.2054,-250.0,0.0
1129,-18.2518,-8.61356,2.5,25.8559,-120.363,123.996
1130,-17.7518,-8.61356,2.5,25.5114,-123.184,65.531
1131,-17.2518,-8.61356,2.5,25.1721,-111.052,162.088
1132,-16.7518,-8.61356,2.5,24.8383,-115.292,112.019
1133,-16.2518,-8.61356,2.5,24.5101,-111.66,162.837
1134,-15.7518,-8.61356,2.5,24.1878,-147.83,71.7629
1135,-15.2518,-8.61356,2.5,23.8716,-111.586,81.4878
1136,-14.7518,-8.61356,2.5,23.5617,-113.207,-118.595
1137,-14.2518,-8.61356,2.5,23.2585,-103.144,154.249
1138,-13.7518,-8.61356,2.5,22.9622,-107.611,43.1686
1139,-13.2518,-8.61356,2.5,22.6731,-99.6285,90.1899
1140,-12.7518,-8.61356,2.5,22.3913,-101.943,22.8576
1141,-12.2518,-8.61356,2.5,22.1173,-108.071,-118.786
1142,-11.7518,-8.61356,2.5,21.8513,-118.062,-35.5135
1143,-11.2518,-8.61356,2.5,21.5936,-119.277,5.34815
1144,-10.7518,-8.61356,2.5,21.3445,-135.68,107.958
1145,-10.2518,-8.61356,2.5,21.1043,-96.323,124.445
1146,-9.75181,-8.61356,2.5,20.8733,-98.3715,-144.837
1147,-9.25181,-8.61356,2.5,20.6518,-101.265,140.536
1148,-8.75181,-8.61356,2.5,20.4402,-105.557,-101.646
1149,-8.25181,-8.61356,2.5,20.2387,-91.8632,35.104
1150,-7.75181,-8.61356,2.5,20.0477,-92.3543,20.2695
1151,-7.25181,-8.61356,2.5,19.8674,-94.814,168.655
1152,-6.75181,-8.61356,2.5,19.6982,-99.0439,111.768
1153,-6.25181,-8.61356,2.5,19.5402,-107.264,-174.147
1154,-5.75181,-8.61356,2.5,19.3939,-107.205,-54.011
1155,-5.25181,-8.61356,2.5,19.2595,-100.687,-19.9499
1156,-4.75181,-8.61356,2.5,19.1372,-80.8455,170.599
1157,-4.25181,-8.61356,2.5,19.0273,-82.0682,97.9535
1158,-3.75181,-8.61356,2.5,18.9299,-80.8652,21.7753
1159,-3.25181,-8.61356,2.5,18.8453,-81.5549,-47.074
1160,-2.75181,-8.61356,2.5,18.7736,-80.6986,-152.661
1161,-2.25181,-8.61356,2.5,18.715,-81.2703,102.477
1162,-1.75181,-8.61356,2.5,18.6697,-81.2569,-32.9692
1163,-1.25181,-8.61356,2.5,18.6376,-81.5288,173.564
1164,-0.751808,-8.61356,2.5,18.6189,-82.2931,-9.51248
1165,-0.251808,-8.61356,2.5,18.6136,-82.0825,135.911
1166,0.248192,-8.61356,2.5,18.6218,-82.7442,-102.231
1167,0.748192,-8.61356,2.5,18.6434,-83.7804,4.54995
1168,1.24819,-8.61356,2.5,18.6783,-81.1274,94.4279
1169,1.74819,-8.61356,2.5,18.7265,-82.38,112.255
1170,2.24819,-8.61356,2.5,18.7879,-80.4387,151.531
1171,2.74819,-8.61356,2.5,18.8624,-76.969,155.625
1172,3.24819,-8.61356,2.5,18.9498,-81.7418,163.759
1173,3.74819,-8.61356,2.5,19.0499,-81.6177,164.483
1174,4.24819,-8.61356,2.5,19.1625,-79.3847,-165.596
1175,4.74819,-8.61356,2.5,19.2875,-81.189,157.263
1176,5.24819,-8.61356,2.5,19.4245,-111.413,96.4158
1177,5.74819,-8.61356,2.5,19.5733,-83.3467,-59.2964
1178,6.24819,-8.61356,2.5,19.7337,-92.427,-132.766
1179,6.74819,-8.61356,2.5,19.9053,-88.7152,-48.4813
1180,7.24819,-8.61356,2.5,20.0879,-87.4312,27.0572
1181,7.74819,-8.61356,2.5,20.2813,-86.0482,-32.7903
1182,8.24819,-8.61356,2.5,20.4849,-84.9704,-36.6473
1183,8.74819,-8.61356,2.5,20.6987,-82.5057,12.5907
1184,9.24819,-8.61356,2.5,20.9223,-250.0,0.0
1185,-27.2518,-8.11356,2.5,32.4684,-250.0,0.0
1186,-26.7518,-8.11356,2.5,32.0546,-111.746,-12.9541
1187,-26.2518,-8.11356,2.5,31.6434,-250.0,0.0
1188,-25.7518,-8.11356,2.5,31.2347,-109.171,-76.878
1189,-25.2518,-8.11356,2.5,30.8287,-250.0,0.0
1190,-24.7518,-8.11356,2.5,30.4256,-106.789,143.781
1191,-24.2518,-8.11356,2.5,30.0253,-106.105,-127.227
1192,-23.7518,-8.11356,2.5,29.6281,-250.0,0.0
1193,-23.2518,-8.11356,2.5,29.234,-105.25,0.279374
1194,-22.7518,-8.11356,2.5,28.8432,-105.066,38.1457
1195,-22.2518,-8.11356,2.5,28.4558,-250.0,0.0
1196,-21.7518,-8.11356,2.5,28.072,-105.209,60.482
1197,-21.2518,-8.11356,2.5,27.6919,-250.0,0.0
1198,-20.7518,-8.11356,2.5,27.3157,-105.378,79.2478
1199,-20.2518,-8.11356,2.5,26.9435,-106.534,174.321
1200,-19.7518,-8.11356,2.5,26.5754,-138.005,42.9197
1201,-19.2518,-8.11356,2.5,26.2118,-109.584,-76.8392
1202,-18.7518,-8.11356,2.5,25.8527,-250.0,0.0
1203,-18.2518,-8.11356,2.5,25.4983,-128.341,-3.82948
1204,-17.7518,-8.11356,2.5,25.1489,-116.65,16.5234
1205,-17.2518,-8.11356,2.5,24.8047,-115.769,-27.3494
1206,-16.7518,-8.11356,2.5,24.4658,-118.497,-119.129
1207,-16.2518,-8.11356,2.5,24.1326,-119.246,24.0866
1208,-15.7518,-8.11356,2.5,23.8051,-112.914,178.662
1209,-15.2518,-8.11356,2.5,23.4838,-116.793,-81.4886
1210,-14.7518,-8.11356,2.5,23.1688,-108.213,163.181
1211,-14.2518,-8.11356,2.5,22.8604,-103.873,-128.319
1212,-13.7518,-8.11356,2.5,22.5588,-102.985,18.4021
1213,-13.2518,-8.11356,2.5,22.2644,-103.447,26.9851
1214,-12.7518,-8.11356,2.5,21.9774,-101.906,-10.3465
1215,-12.2518,-8.11356,2.5,21.6982,-106.915,-99.1031
1216,-11.7518,-8.11356,2.5,21.427,-107.919,-151.814
1217,-11.2518,-8.11356,2.5,21.1641,-116.327,84.5196
1218,-10.7518,-8.11356,2.5,20.9099,-137.226,-4.6879
1219,-10.2518,-8.11356,2.5,20.6646,-117.256,-145.855
1220,-9.75181,-8.11356,2.5,20.4287,-97.6891,-145.526
1221,-9.25181,-8.11356,2.5,20.2023,-100.432,177.916
1222,-8.75181,-8.11356,2.5,19.986,-104.196,-27.4107
1223,-8.25181,-8.11356,2.5,19.7798,-91.3701,37.6644
1224,-7.75181,-8.11356,2.5,19.5843,-93.4651,-11.6226
1225,-7.25181,-8.11356,2.5,19.3997,-95.9397,88.7567
1226,-6.75181,-8.11356,2.5,19.2264,-100.098,-12.1916
1227,-6.25181,-8.11356,2.5,19.0646,-109.469,30.6109
1228,-5.75181,-8.11356,2.5,18.9146,-111.008,104.402
1229,-5.25181,-8.11356,2.5,18.7767,-99.6817,105.212
1230,-4.75181,-8.11356,2.5,18.6513,-82.7409,143.489
1231,-4.25181,-8.11356,2.5,18.5384,-82.0384,142.273
1232,-3.75181,-8.11356,2.5,18.4385,-80.7141,144.646
1233,-3.25181,-8.11356,2.5,18.3516,-80.4531,134.32
1234,-2.75181,-8.11356,2.5,18.278,-80.4035,99.7401
1235,-2.25181,-8.11356,2.5,18.2178,-81.2656,37.2082
1236,-1.75181,-8.11356,2.5,18.1712,-80.7097,-56.6274
1237,-1.25181,-8.11356,2.5,18.1383,-79.8827,170.79
1238,-0.751808,-8.11356,2.5,18.1191,-80.2206,-5.03893
1239,-0.251808,-8.11356,2.5,18.1136,-82.5618,152.632
1240,0.248192,-8.11356,2.5,18.122,-80.319,-74.8927
1241,0.748192,-8.11356,2.5,18.1442,-80.9752,-16.7831
1242,1.24819,-8.11356,2.5,18.1801,-80.3839,49.5809
1243,1.74819,-8.11356,2.5,18.2296,-83.929,23.6846
1244,2.24819,-8.11356,2.5,18.2927,-81.4316,17.8806
1245,2.74819,-8.11356,2.5,18.3692,-75.7629,-3.62099
1246,3.24819,-8.11356,2.5,18.4589,-78.1099,-54.4889
1247,3.74819,-8.11356,2.5,18.5616,-80.3795,-148.268
1248,4.24819,-8.11356,2.5,18.6772,-80.3639,145.238
1249,4.74819,-8.11356,2.5,18.8054,-76.8801,28.8642
1250,5.24819,-8.11356,2.5,18.9459,-90.0684,-148.17
1251,5.74819,-8.11356,2.5,19.0984,-81.8836,12.8486
1252,6.24819,-8.11356,2.5,19.2628,-80.6432,107.172
1253,6.74819,-8.11356,2.5,19.4386,-95.9365,107.218
1254,7.24819,-8.11356,2.5,19.6255,-83.9279,-144.393
1255,7.74819,-8.11356,2.5,19.8234,-87.4124,-164.775
1256,8.24819,-8.11356,2.5,20.0317,-81.762,174.772
1257,8.74819,-8.11356,2.5,20.2503,-81.5953,179.925
1258,9.24819,-8.11356,2.5,20.4787,-250.0,0.0
1259,-27.2518,-7.61356,2.5,32.1921,-250.0,0.0
1260,-26.7518,-7.61356,2.5,31.7748,-108.685,100.589
1261,-26.2518,-7.61356,2.5,31.3598,-110.701,-151.075
1262,-25.7518,-7.61356,2.5,30.9474,-250.0,0.0
1263,-25.2518,-7.61356,2.5,30.5376,-105.035,52.1848
1264,-24.7518,-7.61356,2.5,30.1306,-250.0,0.0
1265,-24.2518,-7.61356,2.5,29.7263,-105.354,173.317
1266,-23.7518,-7.61356,2.5,29.3251,-105.186,-150.298
1267,-23.2518,-7.61356,2.5,28.9269,-250.0,0.0
1268,-22.7518,-7.61356,2.5,28.5319,-105.35,-130.201
1269,-22.2518,-7.61356,2.5,28.1402,-250.0,0.0
1270,-21.7518,-7.61356,2.5,27.752,-250.0,0.0
1271,-21.2518,-7.61356,2.5,27.3675,-131.978,66.6695
1272,-20.7518,-7.61356,2.5,26.9867,-250.0,0.0
1273,-20.2518,-7.61356,2.5,26.6099,-132.707,-37.0041
1274,-19.7518,-7.61356,2.5,26.2372,-123.462,110.137
1275,-19.2518,-7.61356,2.5,25.8688,-105.477,-118.114
1276,-18.7518,-7.61356,2.5,25.5049,-118.066,94.5759
1277,-18.2518,-7.61356,2.5,25.1456,-108.332,25.2912
1278,-17.7518,-7.61356,2.5,24.7912,-114.162,69.6434
1279,-17.2518,-7.61356,2.5,24.442,-111.711,81.3641
1280,-16.7518,-7.61356,2.5,24.098,-121.617,-28.4855
1281,-16.2518,-7.61356,2.5,23.7596,-131.158,91.8053
1282,-15.7518,-7.61356,2.5,23.4269,-143.397,75.7542
1283,-15.2518,-7.61356,2.5,23.1003,-107.421,164.876
1284,-14.7518,-7.61356,2.5,22.78,-109.912,-76.5923
1285,-14.2518,-7.61356,2.5,22.4663,-106.947,169.593
1286,-13.7518,-7.61356,2.5,22.1593,-102.856,11.3418
1287,-13.2518,-7.61356,2.5,21.8596,-100.687,65.4539
1288,-12.7518,-7.61356,2.5,21.5672,-109.779,118.189
1289,-12.2518,-7.61356,2.5,21.2826,-102.748,158.565
1290,-11.7518,-7.61356,2.5,21.006,-103.918,163.062
1291,-11.2518,-7.61356,2.5,20.7378,-106.518,115.077
1292,-10.7518,-7.61356,2.5,20.4783,-110.237,30.0227
1293,-10.2518,-7.61356,2.5,20.2278,-116.509,-103.125
1294,-9.75181,-7.61356,2.5,19.9867,-97.0168,-154.768
1295,-9.25181,-7.61356,2.5,19.7553,-101.006,-155.033
1296,-8.75181,-7.61356,2.5,19.5339,-90.5212,-36.5837
1297,-8.25181,-7.61356,2.5,19.323,-90.8578,44.3943
1298,-7.75181,-7.61356,2.5,19.1228,-93.3961,-61.7666
1299,-7.25181,-7.61356,2.5,18.9337,-96.9235,-1.28281
1300,-6.75181,-7.61356,2.5,18.7561,-102.048,-136.483
1301,-6.25181,-7.61356,2.5,18.5902,-100.62,118.09
1302,-5.75181,-7.61356,2.5,18.4363,-97.0928,-125.627
1303,-5.25181,-7.61356,2.5,18.2949,-102.902,-60.9067
1304,-4.75181,-7.61356,2.5,18.1661,-106.886,-24.1428
1305,-4.25181,-7.61356,2.5,18.0502,-80.5866,-176.86
1306,-3.75181,-7.61356,2.5,17.9475,-81.0333,-98.8363
1307,-3.25181,-7.61356,2.5,17.8583,-80.5998,-42.3554
1308,-2.75181,-7.61356,2.5,17.7826,-81.7706,-28.496
1309,-2.25181,-7.61356,2.5,17.7208,-80.7677,-32.2662
1310,-1.75181,-7.61356,2.5,17.6728,-82.4243,-104.765
1311,-1.25181,-7.61356,2.5,17.639,-79.178,163.692
1312,-0.751808,-7.61356,2.5,17.6192,-82.1178,20.6083
1313,-0.251808,-7.61356,2.5,17.6136,-80.7627,160.408
1314,0.248192,-7.61356,2.5,17.6223,-79.2253,-76.3191
1315,0.748192,-7.61356,2.5,17.6451,-79.543,9.34785
1316,1.24819,-7.61356,2.5,17.682,-84.8981,22.9134
1317,1.74819,-7.61356,2.5,17.7329,-84.8074,-41.624
1318,2.24819,-7.61356,2.5,17.7977,-83.1437,-135.117
1319,2.74819,-7.61356,2.5,17.8763,-77.6872,135.164
1320,3.24819,-7.61356,2.5,17.9685,-80.5156,23.6718
1321,3.74819,-7.61356,2.5,18.074,-77.7283,-139.499
1322,4.24819,-7.61356,2.5,18.1927,-78.0399,30.3098
1323,4.74819,-7.61356,2.5,18.3243,-80.5549,-144.23
1324,5.24819,-7.61356,2.5,18.4684,-88.7467,-148.866
1325,5.74819,-7.61356,2.5,18.6249,-94.8296,-158.025
1326,6.24819,-7.61356,2.5,18.7934,-83.1854,77.832
1327,6.74819,-7.61356,2.5,18.9735,-102.126,-145.452
1328,7.24819,-7.61356,2.5,19.165,-101.484,-96.3527
1329,7.74819,-7.61356,2.5,19.3676,-83.8152,5.5239
1330,8.24819,-7.61356,2.5,19.5808,-99.2514,142.955
1331,8.74819,-7.61356,2.5,19.8043,-85.6533,-45.4342
1332,9.24819,-7.61356,2.5,20.0378,-250.0,0.0
1333,-27.2518,-7.11356,2.5,31.9213,-250.0,0.0
1334,-26.7518,-7.11356,2.5,31.5004,-111.817,-63.3991
1335,-26.2518,-7.11356,2.5,31.0818,-106.221,-134.125
1336,-25.7518,-7.11356,2.5,30.6656,-250.0,0.0
1337,-25.2518,-7.11356,2.5,30.252,-105.331,-29.1394
1338,-24.7518,-7.11356,2.5,29.841,-105.306,21.1549
1339,-24.2518,-7.11356,2.5,29.4328,-122.173,-93.3994
1340,-23.7518,-7.11356,2.5,29.0275,-105.488,39.0762
1341,-23.2518,-7.11356,2.5,28.6252,-250.0,0.0
1342,-22.7518,-7.11356,2.5,28.2259,-250.0,0.0
1343,-22.2518,-7.11356,2.5,27.83,-250.0,0.0
1344,-21.7518,-7.11356,2.5,27.4374,-133.04,9.56343
1345,-21.2518,-7.11356,2.5,27.0484,-250.0,0.0
1346,-20.7518,-7.11356,2.5,26.6631,-250.0,0.0
1347,-20.2518,-7.11356,2.5,26.2816,-122.175,14.8226
1348,-19.7518,-7.11356,2.5,25.9042,-250.0,0.0
1349,-19.2518,-7.11356,2.5,25.531,-114.728,82.9265
1350,-18.7518,-7.11356,2.5,25.1622,-250.0,0.0
1351,-18.2518,-7.11356,2.5,24.7979,-105.557,-52.0475
1352,-17.7518,-7.11356,2.5,24.4385,-105.329,22.6855
1353,-17.2518,-7.11356,2.5,24.0841,-123.506,130.059
1354,-16.7518,-7.11356,2.5,23.735,-109.341,162.565
1355,-16.2518,-7.11356,2.5,23.3913,-159.759,-13.2831
1356,-15.7518,-7.11356,2.5,23.0534,-120.303,158.864
1357,-15.2518,-7.11356,2.5,22.7214,-108.122,142.058
1358,-14.7518,-7.11356,2.5,22.3957,-107.524,-110.779
1359,-14.2518,-7.11356,2.5,22.0764,-101.565,-73.6931
1360,-13.7518,-7.11356,2.5,21.764,-104.068,81.4781
1361,-13.2518,-7.11356,2.5,21.4587,-105.39,9.83205
1362,-12.7518,-7.11356,2.5,21.1608,-115.81,142.498
1363,-12.2518,-7.11356,2.5,20.8707,-108.121,-117.523
1364,-11.7518,-7.11356,2.5,20.5885,-104.532,-32.7832
1365,-11.2518,-7.11356,2.5,20.3148,-104.133,-3.40745
1366,-10.7518,-7.11356,2.5,20.0498,-104.924,-2.83698
1367,-10.2518,-7.11356,2.5,19.7939,-106.594,-48.8369
1368,-9.75181,-7.11356,2.5,19.5475,-95.0459,-168.415
1369,-9.25181,-7.11356,2.5,19.3108,-99.6437,-137.901
1370,-8.75181,-7.11356,2.5,19.0843,-91.801,-0.291423
1371,-8.25181,-7.11356,2.5,18.8684,-93.9142,40.0738
1372,-7.75181,-7.11356,2.5,18.6633,-95.1216,-112.596
1373,-7.25181,-7.11356,2.5,18.4695,-103.874,-48.4171
1374,-6.75181,-7.11356,2.5,18.2873,-98.2802,125.462
1375,-6.25181,-7.11356,2.5,18.1171,-105.742,-157.74
1376,-5.75181,-7.11356,2.5,17.9592,-110.055,55.9859
1377,-5.25181,-7.11356,2.5,17.814,-134.961,38.6977
1378,-4.75181,-7.11356,2.5,17.6817,-108.5,-35.8165
1379,-4.25181,-7.11356,2.5,17.5626,-80.0115,-156.92
1380,-3.75181,-7.11356,2.5,17.4571,-79.9406,5.41404
1381,-3.25181,-7.11356,2.5,17.3653,-80.8468,140.861
1382,-2.75181,-7.11356,2.5,17.2875,-80.0285,-133.404
1383,-2.25181,-7.11356,2.5,17.2239,-79.7647,-102.247
1384,-1.75181,-7.11356,2.5,17.1746,-79.7628,-122.978
1385,-1.25181,-7.11356,2.5,17.1397,-80.0855,166.401
1386,-0.751808,-7.11356,2.5,17.1194,-79.6137,29.8099
1387,-0.251808,-7.11356,2.5,17.1136,-77.4471,-162.973
1388,0.248192,-7.11356,2.5,17.1225,-77.5001,-59.1549
1389,0.748192,-7.11356,2.5,17.146,-77.3863,-21.3129
1390,1.24819,-7.11356,2.5,17.184,-76.7168,-34.8104
1391,1.74819,-7.11356,2.5,17.2364,-79.0778,-99.8454
