N,X,Y,Z,Distance,Power (dBm),Phase (deg),Angle
2648.0,1.24819,1.38644,2.5,8.75259,-74.2405,40.1664,-131
2642.0,-1.75181,1.38644,2.5,8.73412,-75.9579,-146.135,-131
2633.0,-6.25181,1.38644,2.5,10.4666,-73.7135,-74.9494,-131
1052.0,-19.7518,-9.11356,2.5,27.2668,-101.131,81.3406,-130
1218.0,-10.7518,-8.11356,2.5,20.9099,-90.7996,-155.847,-130
1828.0,-1.75181,-4.11356,2.5,14.1875,-77.854,-72.1133,-130
1756.0,-0.751808,-4.61356,2.5,14.6204,-76.7022,57.4141,-130
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,-130
1530.0,-2.75181,-6.11356,2.5,16.2982,-79.9996,-64.3342,-130
1701.0,8.74819,-5.11356,2.5,17.6179,-96.2567,150.603,-130
258.0,-9.75181,-14.6136,2.5,26.3639,-100.164,-37.9399,-130
478.0,-10.7518,-13.1136,2.5,25.3645,-100.697,171.66,-130
475.0,-12.2518,-13.1136,2.5,26.0182,-91.731,147.137,-130
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,-130
121.0,-4.25181,-15.6136,2.5,25.9158,-85.7582,-134.68,-130
853.0,-8.25181,-10.6136,2.5,22.0921,-89.1441,-161.934,-130
774.0,-10.7518,-11.1136,2.5,23.5564,-85.3223,107.37,-130
917.0,-13.2518,-10.1136,2.5,23.9198,-88.933,57.9032,-130
613.0,-17.2518,-12.1136,2.5,27.86,-99.4755,-65.4217,-130
693.0,-14.2518,-11.6136,2.5,25.7224,-106.067,69.8275,-130
715.0,-3.25181,-11.6136,2.5,21.8134,-79.3866,69.6556,-130
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6087,-66.0671,-130
3342.0,-21.7518,6.38644,2.5,21.7484,-103.937,114.604,-130
3189.0,-24.2518,5.38644,2.5,24.3865,-98.5091,146.094,-130
3167.0,1.74819,4.88644,2.5,5.51061,-70.443,-106.025,-130
3695.0,6.74819,8.38644,2.5,7.23605,-72.2579,-174.524,-130
3922.0,9.24819,9.88644,2.5,9.55453,-73.0046,-43.6873,-130
3489.0,-22.2518,7.38644,2.5,22.1012,-107.466,116.092,-130
2276.0,0.248192,-1.11356,2.5,11.1274,-74.8804,-30.5536,-130
2235.0,-20.2518,-1.11356,2.5,22.8333,-97.6285,-137.583,-130
2223.0,-26.2518,-1.11356,2.5,28.2261,-103.38,118.708,-130
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,-130
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,-130
2018.0,-17.7518,-2.61356,2.5,21.5284,-117.772,-66.6316,-130
2707.0,-6.25181,1.88644,2.5,10.0592,-76.4672,130.915,-130
2902.0,-19.7518,3.38644,2.5,20.54,-102.128,-153.135,-130
2573.0,0.748192,0.886438,2.5,9.17429,-77.3098,123.678,-130
2654.0,4.24819,1.38644,2.5,9.74326,-76.5963,-82.0951,-130
2648.0,1.24819,1.38644,2.5,8.75259,-74.2405,40.1664,-130
2642.0,-1.75181,1.38644,2.5,8.73412,-75.9579,-146.135,-130
2633.0,-6.25181,1.38644,2.5,10.4666,-73.7135,-74.9494,-130
2633.0,-6.25181,1.38644,2.5,10.4666,-73.7135,-74.9494,-129
2642.0,-1.75181,1.38644,2.5,8.73412,-75.9579,-146.135,-129
2648.0,1.24819,1.38644,2.5,8.75259,-74.2405,40.1664,-129
2654.0,4.24819,1.38644,2.5,9.74326,-76.5963,-82.0951,-129
2573.0,0.748192,0.886438,2.5,9.17429,-77.3098,123.678,-129
2902.0,-19.7518,3.38644,2.5,20.54,-106.726,99.2444,-129
2707.0,-6.25181,1.88644,2.5,10.0592,-76.4672,130.915,-129
2018.0,-17.7518,-2.61356,2.5,21.5284,-118.168,-138.781,-129
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,-129
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,-129
2223.0,-26.2518,-1.11356,2.5,28.2261,-91.6125,91.6854,-129
2235.0,-20.2518,-1.11356,2.5,22.8333,-92.6749,-63.142,-129
2276.0,0.248192,-1.11356,2.5,11.1274,-74.8804,-30.5536,-129
3922.0,9.24819,9.88644,2.5,9.55453,-73.0046,-43.6873,-129
3489.0,-22.2518,7.38644,2.5,22.1012,-100.523,-178.255,-129
3695.0,6.74819,8.38644,2.5,7.23605,-72.2579,-174.524,-129
3167.0,1.74819,4.88644,2.5,5.51061,-70.443,-106.025,-129
3189.0,-24.2518,5.38644,2.5,24.3865,-98.9814,131.902,-129
3342.0,-21.7518,6.38644,2.5,21.7484,-97.5004,-57.8092,-129
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6087,-66.0671,-129
715.0,-3.25181,-11.6136,2.5,21.8134,-79.7646,36.2734,-129
693.0,-14.2518,-11.6136,2.5,25.7224,-113.902,-61.2781,-129
613.0,-17.2518,-12.1136,2.5,27.86,-98.6789,-111.607,-129
917.0,-13.2518,-10.1136,2.5,23.9198,-90.0044,118.45,-129
774.0,-10.7518,-11.1136,2.5,23.5564,-92.7788,172.858,-129
853.0,-8.25181,-10.6136,2.5,22.0921,-88.8794,117.17,-129
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,-129
121.0,-4.25181,-15.6136,2.5,25.9158,-85.7582,-134.68,-129
475.0,-12.2518,-13.1136,2.5,26.0182,-92.6802,107.705,-129
478.0,-10.7518,-13.1136,2.5,25.3645,-99.0197,171.768,-129
258.0,-9.75181,-14.6136,2.5,26.3639,-100.411,-37.1935,-129
1701.0,8.74819,-5.11356,2.5,17.6179,-96.2567,150.603,-129
1530.0,-2.75181,-6.11356,2.5,16.2982,-79.9996,-64.3342,-129
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,-129
1756.0,-0.751808,-4.61356,2.5,14.6204,-76.7022,57.4141,-129
1828.0,-1.75181,-4.11356,2.5,14.1875,-77.854,-72.1133,-129
1218.0,-10.7518,-8.11356,2.5,20.9099,-91.2855,-89.8808,-129
1052.0,-19.7518,-9.11356,2.5,27.2668,-106.594,-120.671,-129
1052.0,-19.7518,-9.11356,2.5,27.2668,-99.688,-163.989,-128
1218.0,-10.7518,-8.11356,2.5,20.9099,-90.3242,-2.76367,-128
1828.0,-1.75181,-4.11356,2.5,14.1875,-77.854,-72.1133,-128
1756.0,-0.751808,-4.61356,2.5,14.6204,-76.7022,57.4141,-128
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,-128
1530.0,-2.75181,-6.11356,2.5,16.2982,-79.9996,-64.3342,-128
1701.0,8.74819,-5.11356,2.5,17.6179,-96.2567,150.603,-128
3922.0,9.24819,9.88644,2.5,9.55453,-73.0046,-43.6873,-128
258.0,-9.75181,-14.6136,2.5,26.3639,-100.164,-37.9399,-128
478.0,-10.7518,-13.1136,2.5,25.3645,-106.429,122.675,-128
475.0,-12.2518,-13.1136,2.5,26.0182,-94.7862,84.8966,-128
121.0,-4.25181,-15.6136,2.5,25.9158,-85.7582,-134.68,-128
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,-128
853.0,-8.25181,-10.6136,2.5,22.0921,-88.994,73.9814,-128
774.0,-10.7518,-11.1136,2.5,23.5564,-86.813,67.9474,-128
917.0,-13.2518,-10.1136,2.5,23.9198,-95.9841,-86.0537,-128
613.0,-17.2518,-12.1136,2.5,27.86,-96.6932,-90.1773,-128
693.0,-14.2518,-11.6136,2.5,25.7224,-118.254,89.6231,-128
715.0,-3.25181,-11.6136,2.5,21.8134,-84.8921,23.2259,-128
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6087,-66.0671,-128
3342.0,-21.7518,6.38644,2.5,21.7484,-98.4746,-45.5039,-128
3189.0,-24.2518,5.38644,2.5,24.3865,-98.7136,175.568,-128
3167.0,1.74819,4.88644,2.5,5.51061,-70.443,-106.025,-128
3695.0,6.74819,8.38644,2.5,7.23605,-72.2579,-174.524,-128
3489.0,-22.2518,7.38644,2.5,22.1012,-120.406,-40.0024,-128
2276.0,0.248192,-1.11356,2.5,11.1274,-74.8804,-30.5536,-128
2223.0,-26.2518,-1.11356,2.5,28.2261,-89.8724,77.8002,-128
2235.0,-20.2518,-1.11356,2.5,22.8333,-100.156,14.1145,-128
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,-128
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,-128
2018.0,-17.7518,-2.61356,2.5,21.5284,-116.633,-175.483,-128
2707.0,-6.25181,1.88644,2.5,10.0592,-76.4672,130.915,-128
2902.0,-19.7518,3.38644,2.5,20.54,-99.26,87.2171,-128
2573.0,0.748192,0.886438,2.5,9.17429,-77.3098,123.678,-128
2654.0,4.24819,1.38644,2.5,9.74326,-76.5963,-82.0951,-128
2648.0,1.24819,1.38644,2.5,8.75259,-74.2405,40.1664,-128
2642.0,-1.75181,1.38644,2.5,8.73412,-75.9579,-146.135,-128
2633.0,-6.25181,1.38644,2.5,10.4666,-73.7135,-74.9494,-128
1052.0,-19.7518,-9.11356,2.5,27.2668,-91.7029,84.8033,-127
1218.0,-10.7518,-8.11356,2.5,20.9099,-89.4359,149.652,-127
1828.0,-1.75181,-4.11356,2.5,14.1875,-77.854,-72.1133,-127
1756.0,-0.751808,-4.61356,2.5,14.6204,-76.7022,57.4141,-127
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,-127
1530.0,-2.75181,-6.11356,2.5,16.2982,-79.9996,-64.3342,-127
1701.0,8.74819,-5.11356,2.5,17.6179,-96.2567,150.603,-127
3922.0,9.24819,9.88644,2.5,9.55453,-73.0046,-43.6873,-127
258.0,-9.75181,-14.6136,2.5,26.3639,-100.164,-37.9399,-127
478.0,-10.7518,-13.1136,2.5,25.3645,-100.517,161.205,-127
475.0,-12.2518,-13.1136,2.5,26.0182,-95.4117,78.8296,-127
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,-127
121.0,-4.25181,-15.6136,2.5,25.9158,-85.7582,-134.68,-127
853.0,-8.25181,-10.6136,2.5,22.0921,-89.0562,81.3867,-127
774.0,-10.7518,-11.1136,2.5,23.5564,-88.1789,3.83228,-127
917.0,-13.2518,-10.1136,2.5,23.9198,-90.4134,99.7985,-127
693.0,-14.2518,-11.6136,2.5,25.7224,-90.5217,75.9507,-127
715.0,-3.25181,-11.6136,2.5,21.8134,-88.9983,61.4521,-127
613.0,-17.2518,-12.1136,2.5,27.86,-94.6042,-25.1877,-127
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6087,-66.0671,-127
3342.0,-21.7518,6.38644,2.5,21.7484,-98.3013,10.7717,-127
3189.0,-24.2518,5.38644,2.5,24.3865,-98.4072,-51.0545,-127
3167.0,1.74819,4.88644,2.5,5.51061,-70.443,-106.025,-127
3695.0,6.74819,8.38644,2.5,7.23605,-72.2579,-174.524,-127
3489.0,-22.2518,7.38644,2.5,22.1012,-102.825,143.731,-127
2276.0,0.248192,-1.11356,2.5,11.1274,-74.8804,-30.5536,-127
2235.0,-20.2518,-1.11356,2.5,22.8333,-96.3686,89.0323,-127
2223.0,-26.2518,-1.11356,2.5,28.2261,-93.2226,151.31,-127
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,-127
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,-127
2018.0,-17.7518,-2.61356,2.5,21.5284,-106.165,27.1329,-127
2707.0,-6.25181,1.88644,2.5,10.0592,-76.4672,130.915,-127
2902.0,-19.7518,3.38644,2.5,20.54,-99.7723,177.904,-127
2573.0,0.748192,0.886438,2.5,9.17429,-77.3098,123.678,-127
2654.0,4.24819,1.38644,2.5,9.74326,-76.5963,-82.0951,-127
2648.0,1.24819,1.38644,2.5,8.75259,-74.2405,40.1664,-127
2642.0,-1.75181,1.38644,2.5,8.73412,-75.9579,-146.135,-127
2633.0,-6.25181,1.38644,2.5,10.4666,-73.7135,-74.9494,-127
1052.0,-19.7518,-9.11356,2.5,27.2668,-89.3985,117.59,-126
1218.0,-10.7518,-8.11356,2.5,20.9099,-93.1396,-14.3416,-126
1828.0,-1.75181,-4.11356,2.5,14.1875,-77.854,-72.1133,-126
1756.0,-0.751808,-4.61356,2.5,14.6204,-76.7022,57.4141,-126
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,-126
1530.0,-2.75181,-6.11356,2.5,16.2982,-79.9996,-64.3342,-126
1701.0,8.74819,-5.11356,2.5,17.6179,-96.2567,150.603,-126
258.0,-9.75181,-14.6136,2.5,26.3639,-100.164,-37.9399,-126
478.0,-10.7518,-13.1136,2.5,25.3645,-88.2337,132.439,-126
475.0,-12.2518,-13.1136,2.5,26.0182,-93.8763,90.377,-126
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,-126
121.0,-4.25181,-15.6136,2.5,25.9158,-85.7582,-134.68,-126
853.0,-8.25181,-10.6136,2.5,22.0921,-89.2205,137.762,-126
774.0,-10.7518,-11.1136,2.5,23.5564,-88.6179,-4.00599,-126
917.0,-13.2518,-10.1136,2.5,23.9198,-89.0744,47.6571,-126
693.0,-14.2518,-11.6136,2.5,25.7224,-89.9263,35.9961,-126
715.0,-3.25181,-11.6136,2.5,21.8134,-85.7731,84.7821,-126
613.0,-17.2518,-12.1136,2.5,27.86,-95.1756,64.1232,-126
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6087,-66.0671,-126
3189.0,-24.2518,5.38644,2.5,24.3865,-98.0834,135.868,-126
3342.0,-21.7518,6.38644,2.5,21.7484,-98.6806,139.698,-126
3167.0,1.74819,4.88644,2.5,5.51061,-70.443,-106.025,-126
3695.0,6.74819,8.38644,2.5,7.23605,-72.2579,-174.524,-126
3489.0,-22.2518,7.38644,2.5,22.1012,-103.14,137.133,-126
2276.0,0.248192,-1.11356,2.5,11.1274,-74.8804,-30.5536,-126
2223.0,-26.2518,-1.11356,2.5,28.2261,-104.417,-26.7839,-126
2235.0,-20.2518,-1.11356,2.5,22.8333,-111.307,20.6677,-126
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,-126
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,-126
2018.0,-17.7518,-2.61356,2.5,21.5284,-104.49,84.6215,-126
2707.0,-6.25181,1.88644,2.5,10.0592,-76.4672,130.915,-126
2902.0,-19.7518,3.38644,2.5,20.54,-99.0238,-21.1763,-126
2573.0,0.748192,0.886438,2.5,9.17429,-77.3098,123.678,-126
2654.0,4.24819,1.38644,2.5,9.74326,-76.5963,-82.0951,-126
2648.0,1.24819,1.38644,2.5,8.75259,-74.2405,40.1664,-126
2642.0,-1.75181,1.38644,2.5,8.73412,-75.9579,-146.135,-126
2633.0,-6.25181,1.38644,2.5,10.4666,-73.7135,-74.9494,-126
3922.0,9.24819,9.88644,2.5,9.55453,-73.0046,-43.6873,-126
1052.0,-19.7518,-9.11356,2.5,27.2668,-95.6892,-153.417,-125
1218.0,-10.7518,-8.11356,2.5,20.9099,-87.9474,-120.262,-125
1828.0,-1.75181,-4.11356,2.5,14.1875,-77.854,-72.1133,-125
1756.0,-0.751808,-4.61356,2.5,14.6204,-76.7022,57.4141,-125
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,-125
1530.0,-2.75181,-6.11356,2.5,16.2982,-79.9996,-64.3342,-125
1701.0,8.74819,-5.11356,2.5,17.6179,-96.2567,150.603,-125
258.0,-9.75181,-14.6136,2.5,26.3639,-100.164,-37.9399,-125
478.0,-10.7518,-13.1136,2.5,25.3645,-88.7971,118.445,-125
475.0,-12.2518,-13.1136,2.5,26.0182,-86.1419,131.758,-125
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,-125
121.0,-4.25181,-15.6136,2.5,25.9158,-85.7582,-134.68,-125
853.0,-8.25181,-10.6136,2.5,22.0921,-89.5544,-116.347,-125
774.0,-10.7518,-11.1136,2.5,23.5564,-88.2335,49.0946,-125
917.0,-13.2518,-10.1136,2.5,23.9198,-90.4788,54.2098,-125
613.0,-17.2518,-12.1136,2.5,27.86,-100.591,-78.548,-125
693.0,-14.2518,-11.6136,2.5,25.7224,-89.571,76.8634,-125
715.0,-3.25181,-11.6136,2.5,21.8134,-84.1269,86.7283,-125
3189.0,-24.2518,5.38644,2.5,24.3865,-130.622,123.712,-125
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6087,-66.0671,-125
3342.0,-21.7518,6.38644,2.5,21.7484,-102.08,-57.555,-125
3167.0,1.74819,4.88644,2.5,5.51061,-70.443,-106.025,-125
3695.0,6.74819,8.38644,2.5,7.23605,-72.2579,-174.524,-125
3489.0,-22.2518,7.38644,2.5,22.1012,-103.761,-148.812,-125
2276.0,0.248192,-1.11356,2.5,11.1274,-74.8804,-30.5536,-125
2223.0,-26.2518,-1.11356,2.5,28.2261,-96.4238,-82.5038,-125
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,-125
2235.0,-20.2518,-1.11356,2.5,22.8333,-110.814,24.4223,-125
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,-125
2018.0,-17.7518,-2.61356,2.5,21.5284,-102.363,133.522,-125
2707.0,-6.25181,1.88644,2.5,10.0592,-76.4672,130.915,-125
2902.0,-19.7518,3.38644,2.5,20.54,-98.7851,-143.346,-125
2573.0,0.748192,0.886438,2.5,9.17429,-77.3098,123.678,-125
2654.0,4.24819,1.38644,2.5,9.74326,-76.5963,-82.0951,-125
2648.0,1.24819,1.38644,2.5,8.75259,-74.2405,40.1664,-125
2642.0,-1.75181,1.38644,2.5,8.73412,-75.9579,-146.135,-125
2633.0,-6.25181,1.38644,2.5,10.4666,-73.7135,-74.9494,-125
3922.0,9.24819,9.88644,2.5,9.55453,-73.0046,-43.6873,-125
2633.0,-6.25181,1.38644,2.5,10.4666,-73.7135,-74.9494,-124
2642.0,-1.75181,1.38644,2.5,8.73412,-75.9579,-146.135,-124
2648.0,1.24819,1.38644,2.5,8.75259,-74.2405,40.1664,-124
2654.0,4.24819,1.38644,2.5,9.74326,-76.5963,-82.0951,-124
2573.0,0.748192,0.886438,2.5,9.17429,-77.3098,123.678,-124
2902.0,-19.7518,3.38644,2.5,20.54,-101.244,178.363,-124
2707.0,-6.25181,1.88644,2.5,10.0592,-76.4672,130.915,-124
2018.0,-17.7518,-2.61356,2.5,21.5284,-102.665,-16.2369,-124
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,-124
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,-124
2223.0,-26.2518,-1.11356,2.5,28.2261,-90.7655,-136.89,-124
2235.0,-20.2518,-1.11356,2.5,22.8333,-118.919,19.8783,-124
2276.0,0.248192,-1.11356,2.5,11.1274,-74.8804,-30.5536,-124
3489.0,-22.2518,7.38644,2.5,22.1012,-103.25,10.43,-124
3922.0,9.24819,9.88644,2.5,9.55453,-73.0046,-43.6873,-124
3695.0,6.74819,8.38644,2.5,7.23605,-72.2579,-174.524,-124
3167.0,1.74819,4.88644,2.5,5.51061,-70.443,-106.025,-124
3189.0,-24.2518,5.38644,2.5,24.3865,-250.0,0.0,-124
3342.0,-21.7518,6.38644,2.5,21.7484,-96.901,-95.5258,-124
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6087,-66.0671,-124
715.0,-3.25181,-11.6136,2.5,21.8134,-84.2586,86.5816,-124
693.0,-14.2518,-11.6136,2.5,25.7224,-88.9509,-175.853,-124
613.0,-17.2518,-12.1136,2.5,27.86,-102.381,-115.738,-124
917.0,-13.2518,-10.1136,2.5,23.9198,-97.9748,142.024,-124
774.0,-10.7518,-11.1136,2.5,23.5564,-91.7118,148.979,-124
853.0,-8.25181,-10.6136,2.5,22.0921,-89.2885,35.2217,-124
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,-124
121.0,-4.25181,-15.6136,2.5,25.9158,-85.7582,-134.68,-124
475.0,-12.2518,-13.1136,2.5,26.0182,-88.6557,128.857,-124
478.0,-10.7518,-13.1136,2.5,25.3645,-88.2483,168.532,-124
258.0,-9.75181,-14.6136,2.5,26.3639,-100.164,-37.9399,-124
1701.0,8.74819,-5.11356,2.5,17.6179,-96.2567,150.603,-124
1530.0,-2.75181,-6.11356,2.5,16.2982,-79.9996,-64.3342,-124
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,-124
1756.0,-0.751808,-4.61356,2.5,14.6204,-76.7022,57.4141,-124
1828.0,-1.75181,-4.11356,2.5,14.1875,-77.854,-72.1133,-124
1218.0,-10.7518,-8.11356,2.5,20.9099,-92.3475,-153.924,-124
1052.0,-19.7518,-9.11356,2.5,27.2668,-91.7872,55.8101,-124
1052.0,-19.7518,-9.11356,2.5,27.2668,-96.7029,-31.0593,-123
1218.0,-10.7518,-8.11356,2.5,20.9099,-92.3273,133.032,-123
1828.0,-1.75181,-4.11356,2.5,14.1875,-77.854,-72.1133,-123
1756.0,-0.751808,-4.61356,2.5,14.6204,-76.7022,57.4141,-123
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,-123
1530.0,-2.75181,-6.11356,2.5,16.2982,-79.9996,-64.3342,-123
1701.0,8.74819,-5.11356,2.5,17.6179,-96.2567,150.603,-123
258.0,-9.75181,-14.6136,2.5,26.3639,-100.164,-37.9399,-123
478.0,-10.7518,-13.1136,2.5,25.3645,-93.7115,-56.513,-123
475.0,-12.2518,-13.1136,2.5,26.0182,-89.2082,170.07,-123
121.0,-4.25181,-15.6136,2.5,25.9158,-85.7582,-134.68,-123
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,-123
853.0,-8.25181,-10.6136,2.5,22.0921,-89.6746,-132.281,-123
774.0,-10.7518,-11.1136,2.5,23.5564,-91.4908,28.9995,-123
917.0,-13.2518,-10.1136,2.5,23.9198,-88.8568,-16.8428,-123
613.0,-17.2518,-12.1136,2.5,27.86,-92.5948,-61.6238,-123
693.0,-14.2518,-11.6136,2.5,25.7224,-95.0302,3.13547,-123
715.0,-3.25181,-11.6136,2.5,21.8134,-86.0391,83.67,-123
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6087,-66.0671,-123
3342.0,-21.7518,6.38644,2.5,21.7484,-104.261,147.491,-123
3189.0,-24.2518,5.38644,2.5,24.3865,-128.885,146.366,-123
3167.0,1.74819,4.88644,2.5,5.51061,-70.443,-106.025,-123
3695.0,6.74819,8.38644,2.5,7.23605,-72.2579,-174.524,-123
3922.0,9.24819,9.88644,2.5,9.55453,-73.0046,-43.6873,-123
3489.0,-22.2518,7.38644,2.5,22.1012,-103.326,-113.768,-123
2276.0,0.248192,-1.11356,2.5,11.1274,-74.8804,-30.5536,-123
2235.0,-20.2518,-1.11356,2.5,22.8333,-118.919,19.8783,-123
2223.0,-26.2518,-1.11356,2.5,28.2261,-91.9261,-125.103,-123
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,-123
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,-123
2018.0,-17.7518,-2.61356,2.5,21.5284,-102.176,-95.1106,-123
2707.0,-6.25181,1.88644,2.5,10.0592,-76.4672,130.915,-123
2902.0,-19.7518,3.38644,2.5,20.54,-100.859,-157.694,-123
2573.0,0.748192,0.886438,2.5,9.17429,-77.3098,123.678,-123
2654.0,4.24819,1.38644,2.5,9.74326,-76.5963,-82.0951,-123
2648.0,1.24819,1.38644,2.5,8.75259,-74.2405,40.1664,-123
2642.0,-1.75181,1.38644,2.5,8.73412,-75.9579,-146.135,-123
2633.0,-6.25181,1.38644,2.5,10.4666,-73.7135,-74.9494,-123
2633.0,-6.25181,1.38644,2.5,10.4666,-73.7135,-74.9494,-122
2642.0,-1.75181,1.38644,2.5,8.73412,-75.9579,-146.135,-122
2648.0,1.24819,1.38644,2.5,8.75259,-74.2405,40.1664,-122
2654.0,4.24819,1.38644,2.5,9.74326,-76.5963,-82.0951,-122
2573.0,0.748192,0.886438,2.5,9.17429,-77.3098,123.678,-122
2902.0,-19.7518,3.38644,2.5,20.54,-101.112,-70.7263,-122
2707.0,-6.25181,1.88644,2.5,10.0592,-76.4672,130.915,-122
2018.0,-17.7518,-2.61356,2.5,21.5284,-102.396,-79.793,-122
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,-122
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,-122
2223.0,-26.2518,-1.11356,2.5,28.2261,-95.6031,-82.8298,-122
2235.0,-20.2518,-1.11356,2.5,22.8333,-115.224,-50.7878,-122
2276.0,0.248192,-1.11356,2.5,11.1274,-74.8804,-30.5536,-122
3489.0,-22.2518,7.38644,2.5,22.1012,-103.412,-165.745,-122
3922.0,9.24819,9.88644,2.5,9.55453,-73.0046,-43.6873,-122
3695.0,6.74819,8.38644,2.5,7.23605,-72.2579,-174.524,-122
3167.0,1.74819,4.88644,2.5,5.51061,-70.443,-106.025,-122
3189.0,-24.2518,5.38644,2.5,24.3865,-120.654,-154.762,-122
3342.0,-21.7518,6.38644,2.5,21.7484,-104.586,-173.292,-122
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6087,-66.0671,-122
715.0,-3.25181,-11.6136,2.5,21.8134,-88.8409,61.8617,-122
693.0,-14.2518,-11.6136,2.5,25.7224,-89.9991,-24.4313,-122
613.0,-17.2518,-12.1136,2.5,27.86,-96.2177,14.209,-122
917.0,-13.2518,-10.1136,2.5,23.9198,-89.3284,125.957,-122
774.0,-10.7518,-11.1136,2.5,23.5564,-91.9168,-139.966,-122
853.0,-8.25181,-10.6136,2.5,22.0921,-89.4023,102.533,-122
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,-122
121.0,-4.25181,-15.6136,2.5,25.9158,-85.7582,-134.68,-122
475.0,-12.2518,-13.1136,2.5,26.0182,-98.4989,-26.8175,-122
478.0,-10.7518,-13.1136,2.5,25.3645,-88.5926,172.026,-122
258.0,-9.75181,-14.6136,2.5,26.3639,-97.2826,-155.987,-122
1701.0,8.74819,-5.11356,2.5,17.6179,-96.2567,150.603,-122
1530.0,-2.75181,-6.11356,2.5,16.2982,-79.9996,-64.3342,-122
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,-122
1756.0,-0.751808,-4.61356,2.5,14.6204,-76.7022,57.4141,-122
1828.0,-1.75181,-4.11356,2.5,14.1875,-77.854,-72.1133,-122
1218.0,-10.7518,-8.11356,2.5,20.9099,-87.7912,174.571,-122
1052.0,-19.7518,-9.11356,2.5,27.2668,-95.2993,-53.2668,-122
1052.0,-19.7518,-9.11356,2.5,27.2668,-93.1388,25.3792,-121
1218.0,-10.7518,-8.11356,2.5,20.9099,-87.6786,-102.881,-121
1828.0,-1.75181,-4.11356,2.5,14.1875,-77.854,-72.1133,-121
1756.0,-0.751808,-4.61356,2.5,14.6204,-76.7022,57.4141,-121
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,-121
1530.0,-2.75181,-6.11356,2.5,16.2982,-79.9996,-64.3342,-121
1701.0,8.74819,-5.11356,2.5,17.6179,-96.2567,150.603,-121
258.0,-9.75181,-14.6136,2.5,26.3639,-92.3711,-87.7896,-121
478.0,-10.7518,-13.1136,2.5,25.3645,-89.3797,121.909,-121
475.0,-12.2518,-13.1136,2.5,26.0182,-89.7164,174.596,-121
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,-121
121.0,-4.25181,-15.6136,2.5,25.9158,-85.7582,-134.68,-121
853.0,-8.25181,-10.6136,2.5,22.0921,-89.5344,17.6944,-121
774.0,-10.7518,-11.1136,2.5,23.5564,-88.4175,166.119,-121
917.0,-13.2518,-10.1136,2.5,23.9198,-89.4603,93.7591,-121
